date,transaction_type,investor_type,value
2022-01-03,sales,Local Companies,59202582800.0
2022-02-03,sales,Local Companies,33705185192.0
2022-03-03,sales,Local Companies,25930210775.0
2022-04-03,sales,Local Companies,7895314331.0
2022-05-03,sales,Local Companies,10572144826.0
2022-06-03,sales,Local Companies,9709696608.0
2022-07-03,sales,Local Companies,8706642038.0
2022-08-03,sales,Local Companies,29672917243.0
2022-09-03,sales,Local Companies,41678351224.0
2022-10-03,sales,Local Companies,15103208377.0
2022-11-03,sales,Local Companies,12617788494.0
2022-12-03,sales,Local Companies,24027383251.0
2023-01-03,sales,Local Companies,14543763163.0
2023-02-03,sales,Local Companies,17449352609.0
2023-03-03,sales,Local Companies,18102538376.0
2023-04-03,sales,Local Companies,6390318467.0
2023-05-03,sales,Local Companies,5679749565.0
2023-06-03,sales,Local Companies,14754993574.0
2023-07-03,sales,Local Companies,34798400712.0
2023-08-03,sales,Local Companies,28602733606.0
2023-09-03,sales,Local Companies,10613012751.0
2023-10-03,sales,Local Companies,7133564084.0
2023-11-03,sales,Local Companies,9100096084.0
2023-12-03,sales,Local Companies,14038844257.0
2024-01-03,sales,Local Companies,5043607411.0
2024-02-03,sales,Local Companies,9383040063.0
2024-03-03,sales,Local Companies,13139356956.0
2024-04-03,sales,Local Companies,23434275331.0
2024-05-03,sales,Local Companies,15417216304.0
2024-06-03,sales,Local Companies,14593437134.0
2024-07-03,sales,Local Companies,9386311805.0
2024-08-03,sales,Local Companies,7017320673.0
2024-09-03,sales,Local Companies,13590005319.0
2024-10-03,sales,Local Companies,26884622562.0
2024-11-03,sales,Local Companies,40775787642.0
2024-12-03,sales,Local Companies,60692899826.0
2025-01-03,sales,Local Companies,57443845092.0
2025-02-03,sales,Local Companies,2593041787.0
2025-03-03,sales,Local Companies,20482409682.0
2025-04-03,sales,Local Companies,23138839382.0
2025-05-03,sales,Local Companies,46145726287.0
2025-06-03,sales,Local Companies,41201200126.0
2025-07-03,sales,Local Companies,73312976149.0
2025-08-03,sales,Local Companies,59221364916.0
2025-09-03,sales,Local Companies,65150699429.0
2025-10-03,sales,Local Companies,66991959826.0
2025-11-03,sales,Local Companies,40112283526.0
2025-12-03,sales,Local Companies,34332004679.0
1992-01-01,sales,Local Individuals,225154974.0
1992-02-01,sales,Local Individuals,134784444.0
1992-03-01,sales,Local Individuals,166296843.0
1992-04-01,sales,Local Individuals,151603777.0
1992-05-01,sales,Local Individuals,174541980.0
1992-06-01,sales,Local Individuals,178902487.0
1992-07-01,sales,Local Individuals,222536556.0
1992-08-01,sales,Local Individuals,128373684.0
1992-09-01,sales,Local Individuals,176599568.0
1992-10-01,sales,Local Individuals,208321739.0
1992-11-01,sales,Local Individuals,154356071.0
1992-12-01,sales,Local Individuals,134660678.0
1993-01-01,sales,Local Individuals,113277201.0
1993-02-01,sales,Local Individuals,142762750.0
1993-03-01,sales,Local Individuals,203548686.0
1993-04-01,sales,Local Individuals,208474939.0
1993-05-01,sales,Local Individuals,226243162.0
1993-06-01,sales,Local Individuals,475624930.0
1993-07-01,sales,Local Individuals,935209741.0
1993-08-01,sales,Local Individuals,725112866.0
1993-09-01,sales,Local Individuals,551110809.0
1993-10-01,sales,Local Individuals,541945377.0
1993-11-01,sales,Local Individuals,1495738218.0
1993-12-01,sales,Local Individuals,1221596701.0
1994-01-01,sales,Local Individuals,1881366487.0
1994-02-01,sales,Local Individuals,2473909892.0
1994-03-01,sales,Local Individuals,1435650695.0
1994-04-01,sales,Local Individuals,666071517.0
1994-05-01,sales,Local Individuals,639864719.0
1994-06-01,sales,Local Individuals,704567608.0
1994-07-01,sales,Local Individuals,599414915.0
1994-08-01,sales,Local Individuals,549641244.0
1994-09-01,sales,Local Individuals,1194930860.0
1994-10-01,sales,Local Individuals,525992252.0
1994-11-01,sales,Local Individuals,473165984.0
1994-12-01,sales,Local Individuals,341362227.0
1995-01-01,sales,Local Individuals,305636984.0
1995-02-01,sales,Local Individuals,306928629.0
1995-03-01,sales,Local Individuals,365428428.0
1995-04-01,sales,Local Individuals,196017294.0
1995-05-01,sales,Local Individuals,223895547.0
1995-06-01,sales,Local Individuals,299570841.0
1995-07-01,sales,Local Individuals,258429200.0
1995-08-01,sales,Local Individuals,253064060.0
1995-09-01,sales,Local Individuals,144139004.0
1995-10-01,sales,Local Individuals,121737753.0
1995-11-01,sales,Local Individuals,134078178.0
1995-12-01,sales,Local Individuals,129546991.0
1996-01-01,sales,Local Individuals,156232608.0
1996-02-01,sales,Local Individuals,170592966.0
1996-03-01,sales,Local Individuals,207081378.0
1996-04-01,sales,Local Individuals,81617966.0
1996-05-01,sales,Local Individuals,105855687.0
1996-06-01,sales,Local Individuals,97162336.0
1996-07-01,sales,Local Individuals,82656427.0
1996-08-01,sales,Local Individuals,121540456.0
1996-09-01,sales,Local Individuals,75935926.0
1996-10-01,sales,Local Individuals,158311710.0
1996-11-01,sales,Local Individuals,162458180.0
1996-12-01,sales,Local Individuals,109767272.0
1997-01-01,sales,Local Individuals,257723045.0
1997-02-01,sales,Local Individuals,150758787.0
1997-03-01,sales,Local Individuals,190953903.0
1997-04-01,sales,Local Individuals,467952963.0
1997-05-01,sales,Local Individuals,296215914.0
1997-06-01,sales,Local Individuals,475905502.0
1997-07-01,sales,Local Individuals,608326831.0
1997-08-01,sales,Local Individuals,539726149.0
1997-09-01,sales,Local Individuals,282082319.0
1997-10-01,sales,Local Individuals,257033766.0
1997-11-01,sales,Local Individuals,283540981.0
1997-12-01,sales,Local Individuals,264227258.0
1998-01-01,sales,Local Individuals,216565497.0
1998-02-01,sales,Local Individuals,285366851.0
1998-03-01,sales,Local Individuals,359084786.0
1998-04-01,sales,Local Individuals,479206696.0
1998-05-01,sales,Local Individuals,635626861.0
1998-06-01,sales,Local Individuals,376635522.0
1998-07-01,sales,Local Individuals,527393267.0
1998-08-01,sales,Local Individuals,315910875.0
1998-09-01,sales,Local Individuals,244634191.0
1998-10-01,sales,Local Individuals,147280561.0
1998-11-01,sales,Local Individuals,400684537.0
1998-12-01,sales,Local Individuals,266863800.0
1999-01-01,sales,Local Individuals,256942093.0
1999-02-01,sales,Local Individuals,209695998.0
1999-03-01,sales,Local Individuals,136629181.0
1999-04-01,sales,Local Individuals,113240873.0
1999-05-01,sales,Local Individuals,195991253.0
1999-06-01,sales,Local Individuals,127524385.0
1999-07-01,sales,Local Individuals,490440499.0
1999-08-01,sales,Local Individuals,423757369.0
1999-09-01,sales,Local Individuals,345986105.0
1999-10-01,sales,Local Individuals,221833806.0
1999-11-01,sales,Local Individuals,144708891.0
1999-12-01,sales,Local Individuals,336633660.0
2000-01-01,sales,Local Individuals,192170817.0
2000-02-01,sales,Local Individuals,271733960.0
2000-03-01,sales,Local Individuals,200279380.0
2000-04-01,sales,Local Individuals,88735948.0
2000-05-01,sales,Local Individuals,224516985.0
2000-06-01,sales,Local Individuals,472901577.0
2000-07-01,sales,Local Individuals,274135857.0
2000-08-01,sales,Local Individuals,193685318.0
2000-09-01,sales,Local Individuals,195733159.0
2000-10-01,sales,Local Individuals,159178749.0
2000-11-01,sales,Local Individuals,132647742.0
2000-12-01,sales,Local Individuals,129800173.0
2001-01-01,sales,Local Individuals,133093965.0
2001-02-01,sales,Local Individuals,129372771.0
2001-03-01,sales,Local Individuals,115729310.0
2001-04-01,sales,Local Individuals,67283152.0
2001-05-01,sales,Local Individuals,77730245.0
2001-06-01,sales,Local Individuals,192199796.0
2001-07-01,sales,Local Individuals,119495860.0
2001-08-01,sales,Local Individuals,273774246.0
2001-09-01,sales,Local Individuals,150597717.0
2001-10-01,sales,Local Individuals,738474285.0
2001-11-01,sales,Local Individuals,766722110.0
2001-12-01,sales,Local Individuals,1507975665.0
2002-01-01,sales,Local Individuals,501362818.25
2002-02-01,sales,Local Individuals,500895190.0
2002-03-01,sales,Local Individuals,528384979.0
2002-04-01,sales,Local Individuals,456094227.0
2002-05-01,sales,Local Individuals,1054735883.0
2002-06-01,sales,Local Individuals,1601278830.0
2002-07-01,sales,Local Individuals,954257357.0
2002-08-01,sales,Local Individuals,1105254130.0
2002-09-01,sales,Local Individuals,2254749062.0
2002-10-01,sales,Local Individuals,1455613634.0
2002-11-01,sales,Local Individuals,573529911.0
2002-12-01,sales,Local Individuals,398956901.0
2003-01-03,sales,Local Individuals,800495558.0
2003-02-03,sales,Local Individuals,403724696.0
2003-03-03,sales,Local Individuals,405105368.0
2003-04-03,sales,Local Individuals,1450353855.0
2003-05-03,sales,Local Individuals,1049322202.0
2003-06-03,sales,Local Individuals,3899225992.0
2003-07-03,sales,Local Individuals,1957858762.0
2003-08-03,sales,Local Individuals,1889660242.0
2003-09-03,sales,Local Individuals,4313879508.0
2003-10-03,sales,Local Individuals,5488063718.0
2003-11-03,sales,Local Individuals,4239392750.0
2003-12-03,sales,Local Individuals,1050401219.0
2004-01-03,sales,Local Individuals,2119942385.0
2004-02-03,sales,Local Individuals,1449316957.0
2004-03-03,sales,Local Individuals,1478049904.0
2004-04-03,sales,Local Individuals,1283537949.0
2004-05-03,sales,Local Individuals,1772922807.0
2004-06-03,sales,Local Individuals,1814449781.0
2004-07-03,sales,Local Individuals,4676162916.0
2004-08-03,sales,Local Individuals,3457211954.0
2004-09-03,sales,Local Individuals,3187782675.0
2004-10-03,sales,Local Individuals,3467920261.0
2004-11-03,sales,Local Individuals,1520795753.0
2004-12-03,sales,Local Individuals,2289823659.0
2005-01-03,sales,Local Individuals,2745280992.0
2005-02-03,sales,Local Individuals,4038553997.0
2005-03-03,sales,Local Individuals,7983944828.0
2005-04-03,sales,Local Individuals,4397922056.0
2005-05-03,sales,Local Individuals,5865229847.0
2005-06-03,sales,Local Individuals,2354023660.0
2005-07-03,sales,Local Individuals,2627862271.0
2005-08-03,sales,Local Individuals,4292328623.0
2005-09-03,sales,Local Individuals,5487741819.0
2005-10-03,sales,Local Individuals,5685681376.0
2005-11-03,sales,Local Individuals,3713391419.0
2005-12-03,sales,Local Individuals,1977103448.0
2006-01-03,sales,Local Individuals,1685129879.0
2006-02-03,sales,Local Individuals,3246102768.0
2006-03-03,sales,Local Individuals,4009117469.0
2006-04-03,sales,Local Individuals,2932450804.0
2006-05-03,sales,Local Individuals,1667477966.0
2006-06-03,sales,Local Individuals,3962478358.0
2006-07-03,sales,Local Individuals,3603354943.55
2006-08-03,sales,Local Individuals,1848015773.0
2006-09-03,sales,Local Individuals,3316095699.3
2006-10-03,sales,Local Individuals,3682018578.05
2006-11-03,sales,Local Individuals,7386327231.95
2006-12-03,sales,Local Individuals,2270531885.1
2007-01-03,sales,Local Individuals,6125807846.0
2007-02-03,sales,Local Individuals,4731446252.0
2007-03-03,sales,Local Individuals,3125325030.2
2007-04-03,sales,Local Individuals,1206836965.2
2007-05-03,sales,Local Individuals,2447593382.6
2007-06-03,sales,Local Individuals,1788225522.6
2007-07-03,sales,Local Individuals,1203558735.65
2007-08-03,sales,Local Individuals,2374380536.0
2007-09-03,sales,Local Individuals,2776847211.0
2007-10-03,sales,Local Individuals,5230329987.0
2007-11-03,sales,Local Individuals,3477675065.0
2007-12-03,sales,Local Individuals,2104950604.0
2008-01-03,sales,Local Individuals,1586508873.0
2008-02-03,sales,Local Individuals,2996935824.0
2008-03-03,sales,Local Individuals,3710483595.0
2008-04-03,sales,Local Individuals,3414329532.0
2008-05-03,sales,Local Individuals,2208042045.0
2008-06-03,sales,Local Individuals,2211730940.0
2008-07-03,sales,Local Individuals,2191199557.0
2008-08-03,sales,Local Individuals,2624092310.0
2008-09-03,sales,Local Individuals,2162722285.0
2008-10-03,sales,Local Individuals,1494273127.0
2008-11-03,sales,Local Individuals,1028867560.0
2008-12-03,sales,Local Individuals,375323686.0
2009-01-03,sales,Local Individuals,1432519634.8
2009-02-03,sales,Local Individuals,773329047.35
2009-03-03,sales,Local Individuals,732603852.7
2009-04-03,sales,Local Individuals,1045080738.0
2009-05-03,sales,Local Individuals,4287273690.0
2009-06-03,sales,Local Individuals,6336931703.0
2009-07-03,sales,Local Individuals,4065638575.0
2009-08-03,sales,Local Individuals,4111033267.0
2009-09-03,sales,Local Individuals,9556764712.0
2009-10-03,sales,Local Individuals,9005919508.0
2009-11-03,sales,Local Individuals,3108231191.0
2009-12-03,sales,Local Individuals,5229338262.0
2010-01-03,sales,Local Individuals,11186056452.0
2010-02-03,sales,Local Individuals,16247671938.0
2010-03-03,sales,Local Individuals,10583186503.0
2010-04-03,sales,Local Individuals,11577844734.0
2010-05-03,sales,Local Individuals,14074545475.0
2010-06-03,sales,Local Individuals,21848999912.0
2010-07-03,sales,Local Individuals,27890130303.0
2010-08-03,sales,Local Individuals,26117775661.0
2010-09-03,sales,Local Individuals,44082119948.0
2010-10-03,sales,Local Individuals,38292329366.0
2010-11-03,sales,Local Individuals,13095552018.0
2010-12-03,sales,Local Individuals,18142927661.0
2011-01-03,sales,Local Individuals,44106286247.0
2011-02-03,sales,Local Individuals,32640760756.0
2011-03-03,sales,Local Individuals,23366246875.0
2011-04-03,sales,Local Individuals,15465504106.0
2011-05-03,sales,Local Individuals,27845701399.0
2011-06-03,sales,Local Individuals,36784551731.0
2011-07-03,sales,Local Individuals,18869700528.0
2011-08-03,sales,Local Individuals,35739021813.0
2011-09-03,sales,Local Individuals,33022720302.0
2011-10-03,sales,Local Individuals,13857048895.0
2011-11-03,sales,Local Individuals,12828124348.0
2011-12-03,sales,Local Individuals,10617470049.0
2012-01-03,sales,Local Individuals,11267835512.0
2012-02-03,sales,Local Individuals,12130301998.0
2012-03-03,sales,Local Individuals,7945403254.0
2012-04-03,sales,Local Individuals,4486940277.0
2012-05-03,sales,Local Individuals,3789789809.0
2012-06-03,sales,Local Individuals,4182467068.0
2012-07-03,sales,Local Individuals,4474274562.0
2012-08-03,sales,Local Individuals,4462185786.0
2012-09-03,sales,Local Individuals,16929256378.0
2012-10-03,sales,Local Individuals,5892644745.0
2012-11-03,sales,Local Individuals,3501154978.0
2012-12-03,sales,Local Individuals,3032651420.0
2013-01-03,sales,Local Individuals,6044455366.0
2013-02-03,sales,Local Individuals,4861590045.0
2013-03-03,sales,Local Individuals,6085058280.0
2013-04-03,sales,Local Individuals,7712743717.0
2013-05-03,sales,Local Individuals,12101532612.0
2013-06-03,sales,Local Individuals,7084043845.0
2013-07-03,sales,Local Individuals,4269871902.0
2013-08-03,sales,Local Individuals,4384513841.0
2013-09-03,sales,Local Individuals,6165260890.0
2013-10-03,sales,Local Individuals,8757795518.0
2013-11-03,sales,Local Individuals,4287235870.0
2013-12-03,sales,Local Individuals,4750608187.0
2014-01-03,sales,Local Individuals,8157233849.0
2014-02-03,sales,Local Individuals,5467697132.0
2014-03-03,sales,Local Individuals,3242439005.0
2014-04-03,sales,Local Individuals,6776174014.0
2014-05-03,sales,Local Individuals,13579030199.0
2014-06-03,sales,Local Individuals,10544839761.0
2014-07-03,sales,Local Individuals,15921134482.0
2014-08-03,sales,Local Individuals,17056101881.0
2014-09-03,sales,Local Individuals,18948159311.0
2014-10-03,sales,Local Individuals,15736393345.0
2014-11-03,sales,Local Individuals,18563062401.0
2014-12-03,sales,Local Individuals,6516652733.0
2015-01-03,sales,Local Individuals,10351509546.0
2015-02-03,sales,Local Individuals,10978146830.0
2015-03-03,sales,Local Individuals,6550755474.0
2015-04-03,sales,Local Individuals,5207868955.0
2015-05-03,sales,Local Individuals,8889136614.0
2015-06-03,sales,Local Individuals,6544624329.0
2015-07-03,sales,Local Individuals,6994000357.0
2015-08-03,sales,Local Individuals,13212401165.0
2015-09-03,sales,Local Individuals,5864806160.0
2015-10-03,sales,Local Individuals,6864509637.0
2015-11-03,sales,Local Individuals,4222965211.0
2015-12-03,sales,Local Individuals,2758068109.0
2016-01-03,sales,Local Individuals,4338932606.0
2016-02-03,sales,Local Individuals,5157890530.0
2016-03-03,sales,Local Individuals,3760610093.0
2016-04-03,sales,Local Individuals,4591057514.0
2016-05-03,sales,Local Individuals,4189977669.0
2016-06-03,sales,Local Individuals,3426718580.0
2016-07-03,sales,Local Individuals,5024063562.0
2016-08-03,sales,Local Individuals,7357594685.0
2016-09-03,sales,Local Individuals,4948273632.0
2016-10-03,sales,Local Individuals,3394031894.0
2016-11-03,sales,Local Individuals,2528253203.0
2016-12-03,sales,Local Individuals,2292106443.0
2017-01-03,sales,Local Individuals,1801638314.0
2017-02-03,sales,Local Individuals,3460827743.0
2017-03-03,sales,Local Individuals,2965859948.0
2017-04-03,sales,Local Individuals,10051086804.0
2017-05-03,sales,Local Individuals,6256985944.0
2017-06-03,sales,Local Individuals,7008960390.0
2017-07-03,sales,Local Individuals,5581428260.0
2017-08-03,sales,Local Individuals,4599567809.0
2017-09-03,sales,Local Individuals,4352451902.0
2017-10-03,sales,Local Individuals,7876683902.0
2017-11-03,sales,Local Individuals,3359205072.0
2017-12-03,sales,Local Individuals,2663285174.0
2018-01-03,sales,Local Individuals,3653676033.0
2018-02-03,sales,Local Individuals,5258825401.0
