date,sector,market_cap
2024-03-01,Food & Staples Retailing,146199322700.7
2024-04-01,Food & Staples Retailing,146875319394.9
2024-05-01,Food & Staples Retailing,153055228287.95
2024-06-01,Food & Staples Retailing,153055228287.95
2024-07-01,Food & Staples Retailing,152818284911.9
2024-08-01,Food & Staples Retailing,152818284911.9
2024-09-01,Food & Staples Retailing,155041888002.6
2024-10-01,Food & Staples Retailing,159510124778.3
2024-11-01,Food & Staples Retailing,166652326282.65
2024-12-01,Food & Staples Retailing,175504407007.9
2025-01-01,Food & Staples Retailing,178260374927.9
2025-02-01,Food & Staples Retailing,183943065502.5
2025-03-01,Food & Staples Retailing,192046777035.0
2025-04-01,Food & Staples Retailing,197288851933.9
2025-05-01,Food & Staples Retailing,228653414888.05
2025-06-01,Food & Staples Retailing,261697354271.5
2025-07-01,Food & Staples Retailing,274265546201.3
2025-08-01,Food & Staples Retailing,328469596500.7
2025-09-01,Food & Staples Retailing,339870985747.7
2025-10-01,Food & Staples Retailing,345543792743.55
2025-11-01,Food & Staples Retailing,340034533734.0
2025-12-01,Food & Staples Retailing,333670422844.2
2020-01-01,"Food, Beverage & Tobacco",704001863261.2
2020-02-01,"Food, Beverage & Tobacco",684323683349.9
2020-03-01,"Food, Beverage & Tobacco",573423270582.9
2020-05-01,"Food, Beverage & Tobacco",595053681983.7
2020-06-01,"Food, Beverage & Tobacco",606452069437.6
2020-07-01,"Food, Beverage & Tobacco",624819514137.6
2020-08-01,"Food, Beverage & Tobacco",636588743889.6
2020-09-01,"Food, Beverage & Tobacco",741217643400.1
2020-10-01,"Food, Beverage & Tobacco",698123256735.1
2020-11-01,"Food, Beverage & Tobacco",746215464539.5
2020-12-01,"Food, Beverage & Tobacco",820548382375.1
2021-01-01,"Food, Beverage & Tobacco",926850349509.95
2021-02-01,"Food, Beverage & Tobacco",829803444549.95
2021-03-01,"Food, Beverage & Tobacco",796094751523.25
2021-04-01,"Food, Beverage & Tobacco",790708309554.2
2021-05-01,"Food, Beverage & Tobacco",796222273187.8
2021-06-01,"Food, Beverage & Tobacco",816216492128.1
2021-07-01,"Food, Beverage & Tobacco",839181913648.9
2021-08-01,"Food, Beverage & Tobacco",868285235030.6
2021-09-01,"Food, Beverage & Tobacco",872886428025.6
2021-10-01,"Food, Beverage & Tobacco",1020108421140.4
2021-11-01,"Food, Beverage & Tobacco",1020108421140.4
2021-12-01,"Food, Beverage & Tobacco",1020108421140.4
2022-01-01,"Food, Beverage & Tobacco",242884052846.51
2022-02-01,"Food, Beverage & Tobacco",937940539177.7
2022-03-01,"Food, Beverage & Tobacco",715210345090.1
2022-04-01,"Food, Beverage & Tobacco",661655196336.75
2022-05-01,"Food, Beverage & Tobacco",749787568155.45
2022-06-01,"Food, Beverage & Tobacco",675065695102.2
2022-07-01,"Food, Beverage & Tobacco",714619738688.45
2022-08-01,"Food, Beverage & Tobacco",857309113460.0
2022-09-01,"Food, Beverage & Tobacco",857309113460.0
2022-10-01,"Food, Beverage & Tobacco",764738281214.15
2022-11-01,"Food, Beverage & Tobacco",763278711460.45
2022-12-01,"Food, Beverage & Tobacco",753626261590.2
2023-01-01,"Food, Beverage & Tobacco",806418936714.35
2023-02-01,"Food, Beverage & Tobacco",806418936714.35
2023-03-01,"Food, Beverage & Tobacco",829868704992.15
2023-04-01,"Food, Beverage & Tobacco",817094090260.25
2023-05-01,"Food, Beverage & Tobacco",808548018363.1
2023-06-01,"Food, Beverage & Tobacco",866095380667.7
2023-07-01,"Food, Beverage & Tobacco",952796431550.4
2023-08-01,"Food, Beverage & Tobacco",964289129352.35
2023-09-01,"Food, Beverage & Tobacco",1002793181922.7
2023-10-01,"Food, Beverage & Tobacco",959291795681.7
2023-11-01,"Food, Beverage & Tobacco",952223082132.15
2023-12-01,"Food, Beverage & Tobacco",961920331498.3
2024-01-01,"Food, Beverage & Tobacco",898248340949.7
2024-02-01,"Food, Beverage & Tobacco",919847557613.95
2024-03-01,"Food, Beverage & Tobacco",998673809748.15
2024-04-01,"Food, Beverage & Tobacco",1076285267026.95
2024-05-01,"Food, Beverage & Tobacco",1038722186060.9
2024-06-01,"Food, Beverage & Tobacco",1038722186060.9
2024-07-01,"Food, Beverage & Tobacco",976279760390.0
2024-08-01,"Food, Beverage & Tobacco",976279760390.0
2024-09-01,"Food, Beverage & Tobacco",1026860280149.0
2024-10-01,"Food, Beverage & Tobacco",1096149429540.9
2024-11-01,"Food, Beverage & Tobacco",1139734905555.25
2024-12-01,"Food, Beverage & Tobacco",1335058607698.45
2025-01-01,"Food, Beverage & Tobacco",1433816739395.15
2025-02-01,"Food, Beverage & Tobacco",1365598726102.45
2025-03-01,"Food, Beverage & Tobacco",1332744583189.75
2025-04-01,"Food, Beverage & Tobacco",1374112136263.75
2025-05-01,"Food, Beverage & Tobacco",1474823832790.7
2025-06-01,"Food, Beverage & Tobacco",1532141536384.7
2025-07-01,"Food, Beverage & Tobacco",1597458148252.25
2025-08-01,"Food, Beverage & Tobacco",1721657728045.6
2025-09-01,"Food, Beverage & Tobacco",1849425550401.3
2025-10-01,"Food, Beverage & Tobacco",1900608862207.2
2025-11-01,"Food, Beverage & Tobacco",1892712455567.85
2025-12-01,"Food, Beverage & Tobacco",1861248977054.9
2005-01-01,Footwear & Textiles,3756721831.25
2005-02-01,Footwear & Textiles,3846347961.25
2005-03-01,Footwear & Textiles,3873146282.5
2005-04-01,Footwear & Textiles,4104523893.75
2005-05-01,Footwear & Textiles,3899898117.5
2005-06-01,Footwear & Textiles,3985084106.5
2005-07-01,Footwear & Textiles,4700649992.5
2005-08-01,Footwear & Textiles,4907355457.0
2005-09-01,Footwear & Textiles,5303959519.0
2005-10-01,Footwear & Textiles,6031387535.25
2005-11-01,Footwear & Textiles,4315925078.5
2005-12-01,Footwear & Textiles,3497109448.0
2006-01-01,Footwear & Textiles,4203691405.0
2006-02-01,Footwear & Textiles,4631606128.25
2006-03-01,Footwear & Textiles,4508847220.25
2006-04-01,Footwear & Textiles,4435351748.5
2006-05-01,Footwear & Textiles,4465905079.0
2006-06-01,Footwear & Textiles,4158033906.5
2006-07-01,Footwear & Textiles,4214740405.0
2006-08-01,Footwear & Textiles,4461705894.0
2006-09-01,Footwear & Textiles,4688782759.5
2006-10-01,Footwear & Textiles,4519264795.0
2006-11-01,Footwear & Textiles,4744305390.0
2006-12-01,Footwear & Textiles,4737413264.0
2007-01-01,Footwear & Textiles,4972886888.5
2007-02-01,Footwear & Textiles,4948338036.75
2007-03-01,Footwear & Textiles,4681263052.0
2007-04-01,Footwear & Textiles,4471200681.5
2007-05-01,Footwear & Textiles,3611519880.0
2007-06-01,Footwear & Textiles,3958465369.5
2007-07-01,Footwear & Textiles,3965347600.5
2007-08-01,Footwear & Textiles,4450365427.25
2007-09-01,Footwear & Textiles,4552693164.25
2007-10-01,Footwear & Textiles,5088703075.75
2007-11-01,Footwear & Textiles,5210984785.0
2007-12-01,Footwear & Textiles,5190850640.25
2008-01-01,Footwear & Textiles,4874899629.75
2008-02-01,Footwear & Textiles,5233953864.75
2008-03-01,Footwear & Textiles,4896458514.25
2008-04-01,Footwear & Textiles,4890720257.0
2008-05-01,Footwear & Textiles,4877613375.75
2008-06-01,Footwear & Textiles,4582107275.25
2008-07-01,Footwear & Textiles,4554338285.0
2008-08-01,Footwear & Textiles,4559133546.0
2008-09-01,Footwear & Textiles,4254548561.5
2008-10-01,Footwear & Textiles,3530490961.75
2008-11-01,Footwear & Textiles,2579280552.0
2008-12-01,Footwear & Textiles,2545964387.0
2009-01-01,Footwear & Textiles,2818252252.0
2009-02-01,Footwear & Textiles,2725119133.0
2009-03-01,Footwear & Textiles,2620719776.0
2009-04-01,Footwear & Textiles,2956409728.0
2009-05-01,Footwear & Textiles,3331244696.0
2009-06-01,Footwear & Textiles,3365414069.0
2009-07-01,Footwear & Textiles,3246869696.0
2009-08-01,Footwear & Textiles,3372692204.0
2009-09-01,Footwear & Textiles,3511672188.0
2009-10-01,Footwear & Textiles,3311014712.0
2009-11-01,Footwear & Textiles,3108054744.0
2009-12-01,Footwear & Textiles,3308712220.0
2010-01-01,Footwear & Textiles,3883095339.0
2010-02-01,Footwear & Textiles,3785768490.0
2010-03-01,Footwear & Textiles,3670554744.0
2010-04-01,Footwear & Textiles,4379764712.0
2010-05-01,Footwear & Textiles,4902050966.0
2010-06-01,Footwear & Textiles,5861260934.0
2010-07-01,Footwear & Textiles,5928942204.0
2010-08-01,Footwear & Textiles,10162739985.2
2010-09-01,Footwear & Textiles,11536772381.2
2010-10-01,Footwear & Textiles,9366207461.2
2010-11-01,Footwear & Textiles,9194401737.6
2010-12-01,Footwear & Textiles,9914859744.0
2011-01-01,Footwear & Textiles,11109697236.0
2011-02-01,Footwear & Textiles,11312664181.6
2011-03-01,Footwear & Textiles,10250308715.2
2011-04-01,Footwear & Textiles,10438144969.2
2011-05-01,Footwear & Textiles,10572461962.8
2011-06-01,Footwear & Textiles,10123564712.0
2011-07-01,Footwear & Textiles,9609032220.0
2011-08-01,Footwear & Textiles,9835223232.8
2011-09-01,Footwear & Textiles,10280332909.8
2011-10-01,Footwear & Textiles,9477076524.0
2011-11-01,Footwear & Textiles,10097827388.0
2011-12-01,Footwear & Textiles,10136330411.4
2012-01-01,Footwear & Textiles,9436252981.6
2012-02-01,Footwear & Textiles,8046262054.6
2012-03-01,Footwear & Textiles,7262888992.0
2012-04-01,Footwear & Textiles,7753299198.0
2012-05-01,Footwear & Textiles,6646638016.4
2012-06-01,Footwear & Textiles,7088717245.2
2012-07-01,Footwear & Textiles,7880832949.8
2012-08-01,Footwear & Textiles,8216850717.4
2012-09-01,Footwear & Textiles,9331829416.6
2012-10-01,Footwear & Textiles,8536699725.6
2012-11-01,Footwear & Textiles,10245355907.4
2012-12-01,Footwear & Textiles,10418795046.5
2013-01-01,Footwear & Textiles,11270803770.9
2013-02-01,Footwear & Textiles,10239413479.3
2013-03-01,Footwear & Textiles,9948884014.8
2013-04-01,Footwear & Textiles,11158628481.6
2013-05-01,Footwear & Textiles,11855707497.8
2013-06-01,Footwear & Textiles,11326533532.7
2013-07-01,Footwear & Textiles,10545831656.4
2013-08-01,Footwear & Textiles,9707159930.9
2013-09-01,Footwear & Textiles,9494425783.4
2013-10-01,Footwear & Textiles,10015548139.0
2013-11-01,Footwear & Textiles,9360334567.4
2013-12-01,Footwear & Textiles,10124774851.8
2014-01-01,Footwear & Textiles,10507279495.0
2014-02-01,Footwear & Textiles,9808198326.0
2014-03-01,Footwear & Textiles,9290095112.1
2014-04-01,Footwear & Textiles,10117462680.1
2014-05-01,Footwear & Textiles,10028894062.6
2014-06-01,Footwear & Textiles,10610705957.4
2014-07-01,Footwear & Textiles,11219078933.3
2014-08-01,Footwear & Textiles,12445442585.6
2014-09-01,Footwear & Textiles,13662529220.8
2014-10-01,Footwear & Textiles,14157751482.5
2014-11-01,Footwear & Textiles,12735962259.0
2014-12-01,Footwear & Textiles,12610712719.3
2015-01-01,Footwear & Textiles,12950916869.0
2015-02-01,Footwear & Textiles,12682092145.3
2015-03-01,Footwear & Textiles,12590873244.1
2015-04-01,Footwear & Textiles,12879570303.2
2015-05-01,Footwear & Textiles,12539073150.8
2015-06-01,Footwear & Textiles,12241051302.0
2015-07-01,Footwear & Textiles,12650313318.9
2015-08-01,Footwear & Textiles,12637246748.0
2015-09-01,Footwear & Textiles,12532698150.6
2015-10-01,Footwear & Textiles,13201356000.1
2015-11-01,Footwear & Textiles,12931192450.1
2015-12-01,Footwear & Textiles,13249053743.1
2016-01-01,Footwear & Textiles,12060345414.7
2016-02-01,Footwear & Textiles,11355042289.2
2016-03-01,Footwear & Textiles,11784173949.2
2016-04-01,Footwear & Textiles,12616565670.7
2016-05-01,Footwear & Textiles,12189552429.0
2016-06-01,Footwear & Textiles,11886060237.2
2016-07-01,Footwear & Textiles,12126399662.4
2016-08-01,Footwear & Textiles,12100818557.3
2016-09-01,Footwear & Textiles,12205664651.2
2016-10-01,Footwear & Textiles,11895510845.1
2016-11-01,Footwear & Textiles,11592537895.8
2016-12-01,Footwear & Textiles,11989178607.8
2017-01-01,Footwear & Textiles,11096273453.3
2017-02-01,Footwear & Textiles,10742368247.4
2017-03-01,Footwear & Textiles,11477151577.8
2017-04-01,Footwear & Textiles,12413302460.3
2017-05-01,Footwear & Textiles,12170344465.8
2017-06-01,Footwear & Textiles,12489986440.3
2017-07-01,Footwear & Textiles,12913401963.0
2017-08-01,Footwear & Textiles,12049757753.2
2017-09-01,Footwear & Textiles,11817370349.7
2017-10-01,Footwear & Textiles,12181950042.0
2017-11-01,Footwear & Textiles,11244441018.7
2017-12-01,Footwear & Textiles,11838753189.2
2018-01-01,Footwear & Textiles,10826892966.1
2018-02-01,Footwear & Textiles,11027346224.6
2018-03-01,Footwear & Textiles,11712651130.5
2018-04-01,Footwear & Textiles,10519449191.7
2018-05-01,Footwear & Textiles,9729425066.6
2018-06-01,Footwear & Textiles,8354244830.0
2018-07-01,Footwear & Textiles,8571948374.8
2018-08-01,Footwear & Textiles,8844077805.8
2018-09-01,Footwear & Textiles,8263252094.6
2018-10-01,Footwear & Textiles,8760981450.6
2018-11-01,Footwear & Textiles,9069677730.8
2018-12-01,Footwear & Textiles,8829742571.3
2019-01-01,Footwear & Textiles,9354684870.4
2019-02-01,Footwear & Textiles,9114749710.9
2019-03-01,Footwear & Textiles,8868375697.1
2019-04-01,Footwear & Textiles,9447743882.4
2019-05-01,Footwear & Textiles,7690322763.6
2019-06-01,Footwear & Textiles,8405755664.4
2019-07-01,Footwear & Textiles,10017998186.1
2019-08-01,Footwear & Textiles,10313208007.0
2019-09-01,Footwear & Textiles,35546344205.6
2019-10-01,Footwear & Textiles,39942938231.0
2019-11-01,Footwear & Textiles,41089024067.4
2019-12-01,Footwear & Textiles,39433755565.2
2005-01-01,Health Care,7412464417.0
2005-02-01,Health Care,9528474459.0
2005-03-01,Health Care,9743803814.5
2005-04-01,Health Care,11019154049.5
2005-05-01,Health Care,9990766785.25
2005-06-01,Health Care,9307798903.0
2005-07-01,Health Care,10580025289.5
2005-08-01,Health Care,11305638559.75
2005-09-01,Health Care,11970305905.5
2005-10-01,Health Care,12721741081.75
2005-11-01,Health Care,11568104867.75
2005-12-01,Health Care,9207803096.75
2006-01-01,Health Care,10858253886.0
2006-02-01,Health Care,10827212719.65
2006-03-01,Health Care,10741756179.5
2006-04-01,Health Care,10312330547.65
2006-05-01,Health Care,9796651624.8
2006-06-01,Health Care,10846367086.4
2006-07-01,Health Care,13743112140.65
2006-08-01,Health Care,13692091317.25
2006-09-01,Health Care,14092697180.9
2006-10-01,Health Care,14400954045.4
2006-11-01,Health Care,15756854544.3
2006-12-01,Health Care,15290231196.95
2007-01-01,Health Care,16635226408.25
2007-02-01,Health Care,18620764330.0
2007-03-01,Health Care,16621126395.6
2007-04-01,Health Care,16511621189.8
2007-05-01,Health Care,14056805212.1
2007-06-01,Health Care,14640248546.9
2007-07-01,Health Care,14811623628.3
2007-08-01,Health Care,18947646479.6
2007-09-01,Health Care,51217452003.25
2007-10-01,Health Care,20141743102.0
2007-11-01,Health Care,18434493091.95
2007-12-01,Health Care,18891279348.4
2008-01-01,Health Care,16912539311.4
2008-02-01,Health Care,18557057953.4
2008-03-01,Health Care,17431982829.1
2008-04-01,Health Care,17528712823.55
2008-05-01,Health Care,17678960788.2
2008-06-01,Health Care,16681416661.2
2008-07-01,Health Care,16929576216.9
2008-08-01,Health Care,17427668139.6
2008-09-01,Health Care,16060742833.45
2008-10-01,Health Care,15437779402.1
2008-11-01,Health Care,13441821767.2
2008-12-01,Health Care,13360915270.15
2009-01-01,Health Care,15424587674.55
2009-02-01,Health Care,15277536933.7
2009-03-01,Health Care,15335285307.35
2009-04-01,Health Care,17459151460.8
2009-05-01,Health Care,19375778839.1
2009-06-01,Health Care,19881237787.55
2009-07-01,Health Care,20877320715.6
2009-08-01,Health Care,20007027285.15
2009-09-01,Health Care,21535942928.85
2009-10-01,Health Care,24292457023.55
2009-11-01,Health Care,24916012911.45
2009-12-01,Health Care,25454910393.8
2010-01-01,Health Care,25141770452.3
2010-02-01,Health Care,25884675277.9
2010-03-01,Health Care,24789905216.0
2010-04-01,Health Care,25972250947.1
2010-05-01,Health Care,26847434802.0
2010-06-01,Health Care,28662018933.5
2010-07-01,Health Care,30739368796.0
2010-08-01,Health Care,30253555598.2
2010-09-01,Health Care,33593668712.4
2010-10-01,Health Care,31321242690.1
2010-11-01,Health Care,31121446566.4
2010-12-01,Health Care,30769320274.6
2011-01-01,Health Care,33615284069.6
2011-02-01,Health Care,33651396686.8
2011-03-01,Health Care,34608939972.2
2011-04-01,Health Care,35158175711.1
2011-05-01,Health Care,36827259642.3
2011-06-01,Health Care,33318906595.9
2011-07-01,Health Care,32887351085.2
2011-08-01,Health Care,39959474806.4
2011-09-01,Health Care,39787413277.9
2011-10-01,Health Care,34758538088.6
